State;Profession;Profesion Key;Agree terms conditions;Card Mastercard;Source;Edad;Region Pais
4;t?©cnico enfermeria;848;VERDADERO;FALSO;;29;Bío-Bío
4;Profesor;64;VERDADERO;VERDADERO;;41;Región Metropolitana de Santiago
4;vendedor;70;VERDADERO;VERDADERO;;51;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Artista;184;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;casa;245;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;24;Bío-Bío
4;duea de casa;849;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;SECRETARIA(O);133;VERDADERO;FALSO;;49;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;operar??a;850;VERDADERO;FALSO;;39;Los Lagos
4;PSICOLOGO;308;VERDADERO;VERDADERO;;42;Región Metropolitana de Santiago
4;estudiar;802;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;47;Región Metropolitana de Santiago
4;artista;184;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Bío-Bío
4;vendedor;70;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;Ingeniera mec?°nica;851;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;vendedora independiente;852;VERDADERO;FALSO;;32;Maule
4;due?±a de casa;8;VERDADERO;FALSO;;32;Antofagasta
4;pensi??nada;853;VERDADERO;VERDADERO;;72;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;31;Bío-Bío
4;T?©cnico Superior en Turismo;854;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;odontolog??a;855;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;CONTADOR;113;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;56;Valparaíso
4;Ingeniero mec?°nico;215;VERDADERO;VERDADERO;;37;Coquimbo
4;trabajador;98;VERDADERO;FALSO;;47;Valparaíso
4;Gestora Web;856;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;electrico;323;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;docente;34;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;maestro carpintero;500;VERDADERO;FALSO;;44;Valparaíso
4;administrativo;67;VERDADERO;FALSO;;25;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;21;Valparaíso
4;sesantia;857;VERDADERO;FALSO;;19;Maule
4;estudiante;2;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;ING inform?°tico;858;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;jubilado;508;VERDADERO;FALSO;;66;Región Metropolitana de Santiago
4;tecnico veterinaria;859;VERDADERO;FALSO;;24;Libertador General Bernardo OHiggins
4;estudiante;2;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;manini;860;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;VERDADERO;;25;Región Metropolitana de Santiago
4;SECRETARIA(O);133;VERDADERO;FALSO;;49;Coquimbo
4;vendedor;70;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;profesional;146;VERDADERO;FALSO;;49;Maule
4;militar;190;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;Constructor Civil;260;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;haitiano;861;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;Estudiante Universitario;162;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;mayordomo del condominio;862;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;pensionado;292;VERDADERO;FALSO;;87;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;VERDADERO;;33;Bío-Bío
4;Asistente en Educaci??n;690;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;tecnico en refrigeracion;863;VERDADERO;FALSO;;46;Libertador General Bernardo OHiggins
4;pintor de autos;864;VERDADERO;FALSO;;57;Región Metropolitana de Santiago
4;ejecutiva;78;VERDADERO;FALSO;;35;Magallanes y de La Antártica Chilena
4;ingenier??a;865;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;gasfiter;634;VERDADERO;FALSO;;58;Región Metropolitana de Santiago
4;profesor;64;VERDADERO;FALSO;;37;Bío-Bío
4;duena de casa;511;VERDADERO;FALSO;;18;Coquimbo
4;Administracin;866;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;profesora;195;VERDADERO;FALSO;;31;Coquimbo
4;comerciante;32;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;Abogada;867;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;El?©ctrico;825;VERDADERO;FALSO;;19;Maule
4;empleado;4;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;Ejecutiva de seguros;868;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;conductor;220;VERDADERO;FALSO;;42;Valparaíso
4;empleado;4;VERDADERO;FALSO;;61;Bío-Bío
4;Estudiante;2;VERDADERO;FALSO;;19;Libertador General Bernardo OHiggins
4;auxiliar de aseo;447;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;trabajafpr dependiente;869;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;27;Los Ríos
4;administrativa;45;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;obrero;173;VERDADERO;FALSO;;35;Bío-Bío
4;Particular;123;VERDADERO;FALSO;;49;Arica y Parinacota
4;vendedor;70;VERDADERO;FALSO;;30;Maule
4;Guardia;131;VERDADERO;FALSO;;66;Libertador General Bernardo OHiggins
4;due?±a de casa;8;VERDADERO;FALSO;;42;Libertador General Bernardo OHiggins
4;Manicurista;294;VERDADERO;VERDADERO;;26;Coquimbo
4;independiente;72;VERDADERO;FALSO;;61;Valparaíso
4;due?±a casa;152;VERDADERO;VERDADERO;;25;Bío-Bío
4;Guardia De Seguridad;27;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Periodista;120;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;Due?±a de Casa;8;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;contador;113;VERDADERO;VERDADERO;;54;Libertador General Bernardo OHiggins
4;Ingeniero;18;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;bodeguero;26;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;administraci??n;22;VERDADERO;VERDADERO;;29;Coquimbo
4;vendedora;35;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;analista;25;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;int?©rprete;870;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;vendedora;35;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;SECRETARIA(O);133;VERDADERO;FALSO;;53;Región Metropolitana de Santiago
4;Hiatiano soy maestro en construcci??n;871;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;;18;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;abogado;104;VERDADERO;FALSO;;43;Los Lagos
4;Master en pintura;872;VERDADERO;FALSO;;44;La Araucanía
4;trabajador;98;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;SECRETARIA(O);133;VERDADERO;FALSO;;60;Bío-Bío
4;trabajador;98;VERDADERO;FALSO;;28;Bío-Bío
4;Estudiante;2;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Bío-Bío
4;administrativo;67;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;Ingeniero Comercial;108;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;34;Bío-Bío
4;administrativo;67;VERDADERO;VERDADERO;;27;Región Metropolitana de Santiago
4;backoffi e;873;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;CONSTRUCTOR CIVIL;260;VERDADERO;FALSO;;48;Bío-Bío
4;Estudiante;2;VERDADERO;VERDADERO;;25;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;ingeniero en inform?°tica;360;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;Contador;113;VERDADERO;FALSO;;34;Valparaíso
4;trabajo;47;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;Carabinero;201;VERDADERO;FALSO;;29;Bío-Bío
4;prevencionista;351;VERDADERO;FALSO;;33;Coquimbo
4;chilena;628;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;publicista;74;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;no tengo ocupaci??n;874;VERDADERO;FALSO;;19;Bío-Bío
4;temporero;309;VERDADERO;FALSO;;42;Libertador General Bernardo OHiggins
4;jornalero;377;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;Ingeniero;18;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;33;Bío-Bío
4;empleado;4;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;Contador Auditor Publico;875;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;barbero;432;VERDADERO;VERDADERO;;18;Región Metropolitana de Santiago
4;abogado;104;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;21;Región Metropolitana de Santiago
4;trabajador dependiente;24;VERDADERO;VERDADERO;;56;Región Metropolitana de Santiago
4;Vendedor;70;VERDADERO;VERDADERO;;24;Región Metropolitana de Santiago
4;Trabajadora;128;VERDADERO;VERDADERO;;32;Valparaíso
4;SECRETARIA(O);133;VERDADERO;FALSO;;46;Bío-Bío
4;Estudiante;2;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;Profesor;64;VERDADERO;FALSO;;27;Bío-Bío
4;INGENIERO;18;VERDADERO;VERDADERO;;48;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;21;Bío-Bío
4;Administraci??n despachos/ EASY OCHAGAVIA;876;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;jubilado;508;VERDADERO;FALSO;;73;Región Metropolitana de Santiago
4;el?©ctrico;825;VERDADERO;FALSO;;43;Valparaíso
4;trabajador;98;VERDADERO;FALSO;;26;Maule
4;estudiante;2;VERDADERO;FALSO;;21;Valparaíso
4;trabajador;98;VERDADERO;FALSO;;35;Valparaíso
4;trabajadora;128;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;trabajador dependiente;24;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;Uber;84;VERDADERO;FALSO;;42;Libertador General Bernardo OHiggins
4;profesora;195;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;chef;196;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Bío-Bío
4;hola;877;VERDADERO;FALSO;;18;Bío-Bío
4;PSICOLOGO;308;VERDADERO;VERDADERO;;50;Región Metropolitana de Santiago
4;ninguna;244;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;transportidta;878;VERDADERO;VERDADERO;;54;Libertador General Bernardo OHiggins
4;asesora;30;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;29;Coquimbo
4;obrero;173;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;seguridad;127;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;QUIMICO;879;VERDADERO;FALSO;;58;Bío-Bío
4;Ejecutiva Comercial Banco;880;VERDADERO;FALSO;;23;Bío-Bío
4;Dise?±adora;277;VERDADERO;VERDADERO;;45;Tarapacá
4;estudiante;2;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;ejecutivo ni;881;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;FALSO;;26;Antofagasta
4;nutricionista;153;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;Proyectos;882;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;23;Bío-Bío
4;Estudiante;2;VERDADERO;VERDADERO;;27;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;23;Arica y Parinacota
4;PROFESOR;64;VERDADERO;FALSO;;38;Arica y Parinacota
4;estudiante;2;VERDADERO;VERDADERO;;20;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;sms_banner_web;37;Región Metropolitana de Santiago
4;Soci??logo;317;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;operador;150;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;camionero;816;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Investigador-Estudiante Mag??ster;883;VERDADERO;VERDADERO;;24;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;24;Bío-Bío
4;estudiante;2;VERDADERO;VERDADERO;;19;Maule
4;due?±a de casa;8;VERDADERO;FALSO;;56;Arica y Parinacota
4;electricista;183;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;guardia;131;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;;26;La Araucanía
4;Estudiante;2;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Trabajor;884;VERDADERO;FALSO;;64;Región Metropolitana de Santiago
4;TECNICO EN ENFERMERIA DE NIVEL SUPERIOR;577;VERDADERO;FALSO;;31;Libertador General Bernardo OHiggins
4;delo casa;885;VERDADERO;FALSO;;24;Atacama
4;conserje;117;VERDADERO;FALSO;;52;Valparaíso
4;administrativa;45;VERDADERO;FALSO;;38;Los Lagos
4;Empleado p??blico;156;VERDADERO;VERDADERO;;49;Bío-Bío
4;trabajador;98;VERDADERO;FALSO;;50;Bío-Bío
4;Conserje;117;VERDADERO;VERDADERO;;69;Región Metropolitana de Santiago
4;operario de producci??n;886;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;Vendedor;70;VERDADERO;FALSO;;24;Antofagasta
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;53;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;26;Los Lagos
4;estudiante;2;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;Guardia de seguridad;27;VERDADERO;FALSO;;65;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;33;Maule
4;jardinero;210;VERDADERO;VERDADERO;;84;Región Metropolitana de Santiago
4;Profesor;64;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;Psicologo;308;VERDADERO;FALSO;;34;Coquimbo
4;estudiante;2;VERDADERO;VERDADERO;;20;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;30;Bío-Bío
4;educaci??n parvularia;627;VERDADERO;FALSO;;24;Valparaíso
4;Edtudiante;887;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Asistente social;291;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Maule
4;estudiante;2;VERDADERO;FALSO;;20;Los Lagos
4;Estudiante;2;VERDADERO;VERDADERO;;22;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;58;Valparaíso
4;mec?°nica;888;VERDADERO;VERDADERO;;19;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;18;Bío-Bío
4;supervisor;48;VERDADERO;VERDADERO;;42;Coquimbo
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;prevencionista de riesgos;417;VERDADERO;FALSO;;28;Libertador General Bernardo OHiggins
4;cajera;221;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;22;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;prostituta;889;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;18;Bío-Bío
4;Asistente de p?°rvulo;890;VERDADERO;FALSO;;37;Libertador General Bernardo OHiggins
4;tecnico;12;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;descargas;891;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;estudiante universitario;162;VERDADERO;FALSO;;19;Magallanes y de La Antártica Chilena
4;administrativo;67;VERDADERO;VERDADERO;;31;Región Metropolitana de Santiago
4;due?±o de casa;767;VERDADERO;FALSO;;48;Coquimbo
4;estudiante;2;VERDADERO;VERDADERO;;20;Bío-Bío
4;jornal;73;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;58;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;39;Libertador General Bernardo OHiggins
4;trabajador independiente;270;VERDADERO;VERDADERO;;32;Bío-Bío
4;ingeniero;18;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;auxiliar de farmacia;700;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;Gamer;892;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;Ingeniero;18;VERDADERO;FALSO;;28;Valparaíso
4;Estudiante;2;VERDADERO;VERDADERO;;20;Bío-Bío
4;asistente dermatologa;893;VERDADERO;FALSO;;25;Bío-Bío
4;Ingeniero Civil;164;VERDADERO;FALSO;;47;Antofagasta
4;independiente;72;VERDADERO;VERDADERO;;33;Coquimbo
4;estudiante;2;VERDADERO;FALSO;;18;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;24;Valparaíso
4;Administrador;180;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;obrero;173;VERDADERO;FALSO;;47;Antofagasta
4;auxiliar aseo;894;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;particular;123;VERDADERO;FALSO;;57;Magallanes y de La Antártica Chilena
4;Contadora;428;VERDADERO;FALSO;;49;Los Lagos
4;trabajador;98;VERDADERO;FALSO;;26;Valparaíso
4;Mec?°nico;79;VERDADERO;FALSO;;20;Bío-Bío
4;comerciante;32;VERDADERO;FALSO;;46;Coquimbo
4;Secretaria;46;VERDADERO;VERDADERO;;41;Maule
4;vendesora;895;VERDADERO;FALSO;;36;Tarapacá
4;independiente;72;VERDADERO;FALSO;;22;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;trabaajador;896;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;FALSO;;59;Valparaíso
4;comerciante;32;VERDADERO;FALSO;;38;Tarapacá
4;trabajador;98;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;vendedora de accesorios para celular;897;VERDADERO;VERDADERO;;18;Región Metropolitana de Santiago
4;INGENIERO;18;VERDADERO;VERDADERO;;37;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;18;Bío-Bío
4;seguridad;127;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;operario;349;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;servicios;898;VERDADERO;VERDADERO;;36;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;19;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;18;Bío-Bío
4;Inform?°tico;126;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;trabajar;102;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;19;La Araucanía
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;estilista;181;VERDADERO;FALSO;;53;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;19;La Araucanía
4;Due?±a De Casa;8;VERDADERO;FALSO;;62;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;59;Antofagasta
4;Ingeniero;18;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;19;Maule
4;conserje;117;VERDADERO;FALSO;;41;Bío-Bío
4;constructor y contratista;899;VERDADERO;FALSO;;47;Región Metropolitana de Santiago
4;mecanico;144;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;operador;150;VERDADERO;FALSO;;21;Bío-Bío
4;ABOGADO;104;VERDADERO;VERDADERO;;41;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;VERDADERO;;31;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;FALSO;;39;Bío-Bío
4;estudiante derecho;900;VERDADERO;VERDADERO;;22;Coquimbo
4;gerente;69;VERDADERO;FALSO;;47;Tarapacá
4;minero;478;VERDADERO;FALSO;;34;Libertador General Bernardo OHiggins
4;asesora de hogar;520;VERDADERO;FALSO;;22;Antofagasta
4;Educadora de P?°rvulos;583;VERDADERO;FALSO;;37;Libertador General Bernardo OHiggins
4;reponedora;901;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;empleada;155;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;estudiando;91;VERDADERO;FALSO;;19;Valparaíso
4;tecnico;12;VERDADERO;FALSO;;39;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;24;Libertador General Bernardo OHiggins
4;estudiante;2;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;trabajo puertas afuera;902;VERDADERO;FALSO;;49;Valparaíso
